web_scraper_order,web_scraper_start_url,name,price,adress,img_link
"1765149863-832","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-5463591"
"1765149863-833","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger allemend","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemend-5463584"
"1765149863-834","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger allemend","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemend-5463567"
"1765149863-835","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Malinois","300 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5462776"
"1765149863-836","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","350 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5456601"
"1765149863-837","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots malinois de parents importés de bordeaux france","250 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-de-parents-importes-de-bordeaux-france-5455656"
"1765149863-838","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Rottweiler","290 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5453153"
"1765149863-839","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","120 000CFA","Lac rose, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5443216"
"1765149863-840","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand","150 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5439144"
"1765149863-841","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon maltes","180 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltes-5435956"
"1765149863-842","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger allemand","180 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5429666"
"1765149863-843","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","150 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5387119"
"1765149863-844","https://sn.coinafrique.com/categorie/chiens?page=1","Bichon maltaise","150 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltaise-5386842"
"1765149863-845","https://sn.coinafrique.com/categorie/chiens?page=1","Chien Boerboell","650 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-boerboell-5386827"
"1765149863-846","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand","170CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5425744"
"1765149863-847","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Cane Corso","400 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-5400421"
"1765149863-848","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","300 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5397542"
"1765149863-849","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky","Prix sur demande","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5397530"
"1765149863-850","https://sn.coinafrique.com/categorie/chiens?page=1","Berger Malinois Métis","200 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-malinois-metis-5389289"
"1765149863-851","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky male","350 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-male-5385417"
"1765149863-852","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger malinois","300 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-5384862"
"1765149863-853","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Bichons Maltais","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-5383547"
"1765149863-854","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5379393"
"1765149863-855","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","160 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5379204"
"1765149863-856","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Bichons maltais","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-5377145"
"1765149863-857","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand","150 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5376933"
"1765149863-858","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots malamute pure","Prix sur demande","Almadies 2, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malamute-pure-5368072"
"1765149863-859","https://sn.coinafrique.com/categorie/chiens?page=1","Métisse rock berger","75 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/metisse-rock-berger-5360685"
